Impedance Data for Demo Speaker 1
Frequency (Hz), Impedance (Ohms)
17474, 12.86
17475, 12.86
17476, 12.86
17477, 12.86
17478, 12.86
17479, 12.86
17480, 12.86
17481, 12.86
17482, 12.86
17483, 12.86
17484, 12.86
17485, 12.86
17486, 12.86
17487, 12.86
17488, 12.86
17489, 12.86
17490, 12.86
17491, 12.86
17492, 12.86
17493, 12.86
17494, 12.87
17495, 12.87
17496, 12.87
17497, 12.87
17498, 12.87
17499, 12.87
17500, 12.87
17501, 12.87
17502, 12.87
17503, 12.87
17504, 12.87
17505, 12.87
17506, 12.87
17507, 12.87
17508, 12.87
17509, 12.87
17510, 12.87
17511, 12.87
17512, 12.87
17513, 12.87
17514, 12.87
17515, 12.87
17516, 12.87
17517, 12.87
17518, 12.87
17519, 12.87
17520, 12.88
17521, 12.88
17522, 12.88
17523, 12.88
17524, 12.88
17525, 12.88
17526, 12.88
17527, 12.88
17528, 12.88
17529, 12.88
17530, 12.88
17531, 12.88
17532, 12.88
17533, 12.88
17534, 12.88
17535, 12.88
17536, 12.88
17537, 12.88
17538, 12.88
17539, 12.88
17540, 12.88
17541, 12.88
17542, 12.88
17543, 12.88
17544, 12.88
17545, 12.88
17546, 12.88
17547, 12.89
17548, 12.89
17549, 12.89
17550, 12.89
17551, 12.89
17552, 12.89
17553, 12.89
17554, 12.89
17555, 12.89
17556, 12.89
17557, 12.89
17558, 12.89
17559, 12.89
17560, 12.89
17561, 12.89
17562, 12.89
17563, 12.89
17564, 12.89
17565, 12.89
17566, 12.89
17567, 12.89
17568, 12.89
17569, 12.89
17570, 12.89
17571, 12.89
17572, 12.89
17573, 12.90
17574, 12.90
17575, 12.90
17576, 12.90
17577, 12.90
17578, 12.90
17579, 12.90
17580, 12.90
17581, 12.90
17582, 12.90
17583, 12.90
17584, 12.90
17585, 12.90
17586, 12.90
17587, 12.90
17588, 12.90
17589, 12.90
17590, 12.90
17591, 12.90
17592, 12.90
17593, 12.90
17594, 12.90
17595, 12.90
17596, 12.90
17597, 12.90
17598, 12.90
17599, 12.90
17600, 12.91
17601, 12.91
17602, 12.91
17603, 12.91
17604, 12.91
17605, 12.91
17606, 12.91
17607, 12.91
17608, 12.91
17609, 12.91
17610, 12.91
17611, 12.91
17612, 12.91
17613, 12.91
17614, 12.91
17615, 12.91
17616, 12.91
17617, 12.91
17618, 12.91
17619, 12.91
17620, 12.91
17621, 12.91
17622, 12.91
17623, 12.91
17624, 12.91
17625, 12.91
17626, 12.92
17627, 12.92
17628, 12.92
17629, 12.92
17630, 12.92
17631, 12.92
17632, 12.92
17633, 12.92
17634, 12.92
17635, 12.92
17636, 12.92
17637, 12.92
17638, 12.92
17639, 12.92
17640, 12.92
17641, 12.92
17642, 12.92
17643, 12.92
17644, 12.92
17645, 12.92
17646, 12.92
17647, 12.92
17648, 12.92
17649, 12.92
17650, 12.92
17651, 12.92
17652, 12.92
17653, 12.93
17654, 12.93
17655, 12.93
17656, 12.93
17657, 12.93
17658, 12.93
17659, 12.93
17660, 12.93
17661, 12.93
17662, 12.93
17663, 12.93
17664, 12.93
17665, 12.93
17666, 12.93
17667, 12.93
17668, 12.93
17669, 12.93
17670, 12.93
17671, 12.93
17672, 12.93
17673, 12.93
17674, 12.93
17675, 12.93
17676, 12.93
17677, 12.93
17678, 12.93
17679, 12.94
17680, 12.94
17681, 12.94
17682, 12.94
17683, 12.94
17684, 12.94
17685, 12.94
17686, 12.94
17687, 12.94
17688, 12.94
17689, 12.94
17690, 12.94
17691, 12.94
17692, 12.94
17693, 12.94
17694, 12.94
17695, 12.94
17696, 12.94
17697, 12.94
17698, 12.94
17699, 12.94
17700, 12.94
17701, 12.94
17702, 12.94
17703, 12.94
17704, 12.94
17705, 12.94
17706, 12.95
17707, 12.95
17708, 12.95
17709, 12.95
17710, 12.95
17711, 12.95
17712, 12.95
17713, 12.95
17714, 12.95
17715, 12.95
17716, 12.95
17717, 12.95
17718, 12.95
17719, 12.95
17720, 12.95
17721, 12.95
17722, 12.95
17723, 12.95
17724, 12.95
17725, 12.95
17726, 12.95
17727, 12.95
17728, 12.95
17729, 12.95
17730, 12.95
17731, 12.95
17732, 12.96
17733, 12.96
17734, 12.96
17735, 12.96
17736, 12.96
17737, 12.96
17738, 12.96
17739, 12.96
17740, 12.96
17741, 12.96
17742, 12.96
17743, 12.96
17744, 12.96
17745, 12.96
17746, 12.96
17747, 12.96
17748, 12.96
17749, 12.96
17750, 12.96
17751, 12.96
17752, 12.96
17753, 12.96
17754, 12.96
17755, 12.96
17756, 12.96
17757, 12.96
17758, 12.96
17759, 12.97
17760, 12.97
17761, 12.97
17762, 12.97
17763, 12.97
17764, 12.97
17765, 12.97
17766, 12.97
17767, 12.97
17768, 12.97
17769, 12.97
17770, 12.97
17771, 12.97
17772, 12.97
17773, 12.97
17774, 12.97
17775, 12.97
17776, 12.97
17777, 12.97
17778, 12.97
17779, 12.97
17780, 12.97
17781, 12.97
17782, 12.97
17783, 12.97
17784, 12.97
17785, 12.97
17786, 12.98
17787, 12.98
17788, 12.98
17789, 12.98
17790, 12.98
17791, 12.98
17792, 12.98
17793, 12.98
17794, 12.98
17795, 12.98
17796, 12.98
17797, 12.98
17798, 12.98
17799, 12.98
17800, 12.98
17801, 12.98
17802, 12.98
17803, 12.98
17804, 12.98
17805, 12.98
17806, 12.98
17807, 12.98
17808, 12.98
17809, 12.98
17810, 12.98
17811, 12.98
17812, 12.99
17813, 12.99
17814, 12.99
17815, 12.99
17816, 12.99
17817, 12.99
17818, 12.99
17819, 12.99
17820, 12.99
17821, 12.99
17822, 12.99
17823, 12.99
17824, 12.99
17825, 12.99
17826, 12.99
17827, 12.99
17828, 12.99
17829, 12.99
17830, 12.99
17831, 12.99
17832, 12.99
17833, 12.99
17834, 12.99
17835, 12.99
17836, 12.99
17837, 12.99
17838, 12.99
17839, 13.00
17840, 13.00
17841, 13.00
17842, 13.00
17843, 13.00
17844, 13.00
17845, 13.00
17846, 13.00
17847, 13.00
17848, 13.00
17849, 13.00
17850, 13.00
17851, 13.00
17852, 13.00
17853, 13.00
17854, 13.00
17855, 13.00
17856, 13.00
17857, 13.00
17858, 13.00
17859, 13.00
17860, 13.00
17861, 13.00
17862, 13.00
17863, 13.00
17864, 13.00
17865, 13.01
17866, 13.01
17867, 13.01
17868, 13.01
17869, 13.01
17870, 13.01
17871, 13.01
17872, 13.01
17873, 13.01
17874, 13.01
17875, 13.01
17876, 13.01
17877, 13.01
17878, 13.01
17879, 13.01
17880, 13.01
17881, 13.01
17882, 13.01
17883, 13.01
17884, 13.01
17885, 13.01
17886, 13.01
17887, 13.01
17888, 13.01
17889, 13.01
17890, 13.01
17891, 13.01
17892, 13.02
17893, 13.02
17894, 13.02
17895, 13.02
17896, 13.02
17897, 13.02
17898, 13.02
17899, 13.02
17900, 13.02
17901, 13.02
17902, 13.02
17903, 13.02
17904, 13.02
17905, 13.02
17906, 13.02
17907, 13.02
17908, 13.02
17909, 13.02
17910, 13.02
17911, 13.02
17912, 13.02
17913, 13.02
17914, 13.02
17915, 13.02
17916, 13.02
17917, 13.02
17918, 13.03
17919, 13.03
17920, 13.03
17921, 13.03
17922, 13.03
17923, 13.03
17924, 13.03
17925, 13.03
17926, 13.03
17927, 13.03
17928, 13.03
17929, 13.03
17930, 13.03
17931, 13.03
17932, 13.03
17933, 13.03
17934, 13.03
17935, 13.03
17936, 13.03
17937, 13.03
17938, 13.03
17939, 13.03
17940, 13.03
17941, 13.03
17942, 13.03
17943, 13.03
17944, 13.03
17945, 13.04
17946, 13.04
17947, 13.04
17948, 13.04
17949, 13.04
17950, 13.04
17951, 13.04
17952, 13.04
17953, 13.04
17954, 13.04
17955, 13.04
17956, 13.04
17957, 13.04
17958, 13.04
17959, 13.04
17960, 13.04
17961, 13.04
17962, 13.04
17963, 13.04
17964, 13.04
17965, 13.04
17966, 13.04
17967, 13.04
17968, 13.04
17969, 13.04
17970, 13.04
17971, 13.05
17972, 13.05
17973, 13.05
17974, 13.05
17975, 13.05
17976, 13.05
17977, 13.05
17978, 13.05
17979, 13.05
17980, 13.05
17981, 13.05
17982, 13.05
17983, 13.05
17984, 13.05
17985, 13.05
17986, 13.05
17987, 13.05
17988, 13.05
17989, 13.05
17990, 13.05
17991, 13.05
17992, 13.05
17993, 13.05
17994, 13.05
17995, 13.05
17996, 13.05
17997, 13.05
17998, 13.06
17999, 13.06
18000, 13.06
18001, 13.06
18002, 13.06
18003, 13.06
18004, 13.06
18005, 13.06
18006, 13.06
18007, 13.06
18008, 13.06
18009, 13.06
18010, 13.06
18011, 13.06
18012, 13.06
18013, 13.06
18014, 13.06
18015, 13.06
18016, 13.06
18017, 13.06
18018, 13.06
18019, 13.06
18020, 13.06
18021, 13.06
18022, 13.06
18023, 13.06
18024, 13.07
18025, 13.07
18026, 13.07
18027, 13.07
18028, 13.07
18029, 13.07
18030, 13.07
18031, 13.07
18032, 13.07
18033, 13.07
18034, 13.07
18035, 13.07
18036, 13.07
18037, 13.07
18038, 13.07
18039, 13.07
18040, 13.07
18041, 13.07
18042, 13.07
18043, 13.07
18044, 13.07
18045, 13.07
18046, 13.07
18047, 13.07
18048, 13.07
18049, 13.07
18050, 13.07
18051, 13.08
18052, 13.08
18053, 13.08
18054, 13.08
18055, 13.08
18056, 13.08
18057, 13.08
18058, 13.08
18059, 13.08
18060, 13.08
18061, 13.08
18062, 13.08
18063, 13.08
18064, 13.08
18065, 13.08
18066, 13.08
18067, 13.08
18068, 13.08
18069, 13.08
18070, 13.08
18071, 13.08
18072, 13.08
18073, 13.08
18074, 13.08
18075, 13.08
18076, 13.08
18077, 13.09
18078, 13.09
18079, 13.09
18080, 13.09
18081, 13.09
18082, 13.09
18083, 13.09
18084, 13.09
18085, 13.09
18086, 13.09
18087, 13.09
18088, 13.09
18089, 13.09
18090, 13.09
18091, 13.09
18092, 13.09
18093, 13.09
18094, 13.09
18095, 13.09
18096, 13.09
18097, 13.09
18098, 13.09
18099, 13.09
18100, 13.09
18101, 13.09
18102, 13.09
18103, 13.09
18104, 13.10
18105, 13.10
18106, 13.10
18107, 13.10
18108, 13.10
18109, 13.10
18110, 13.10
18111, 13.10
18112, 13.10
18113, 13.10
18114, 13.10
18115, 13.10
18116, 13.10
18117, 13.10
18118, 13.10
18119, 13.10
18120, 13.10
18121, 13.10
18122, 13.10
18123, 13.10
18124, 13.10
18125, 13.10
18126, 13.10
18127, 13.10
18128, 13.10
18129, 13.10
18130, 13.11
18131, 13.11
18132, 13.11
18133, 13.11
18134, 13.11
18135, 13.11
18136, 13.11
18137, 13.11
18138, 13.11
18139, 13.11
18140, 13.11
18141, 13.11
18142, 13.11
18143, 13.11
18144, 13.11
18145, 13.11
18146, 13.11
18147, 13.11
18148, 13.11
18149, 13.11
18150, 13.11
18151, 13.11
18152, 13.11
18153, 13.11
18154, 13.11
18155, 13.11
18156, 13.11
18157, 13.12
18158, 13.12
18159, 13.12
18160, 13.12
18161, 13.12
18162, 13.12
18163, 13.12
18164, 13.12
18165, 13.12
18166, 13.12
18167, 13.12
18168, 13.12
18169, 13.12
18170, 13.12
18171, 13.12
18172, 13.12
18173, 13.12
18174, 13.12
18175, 13.12
18176, 13.12
18177, 13.12
18178, 13.12
18179, 13.12
18180, 13.12
18181, 13.12
18182, 13.12
18183, 13.13
18184, 13.13
18185, 13.13
18186, 13.13
18187, 13.13
18188, 13.13
18189, 13.13
18190, 13.13
18191, 13.13
18192, 13.13
18193, 13.13
18194, 13.13
18195, 13.13
18196, 13.13
18197, 13.13
18198, 13.13
18199, 13.13
18200, 13.13
18201, 13.13
18202, 13.13
18203, 13.13
18204, 13.13
18205, 13.13
18206, 13.13
18207, 13.13
18208, 13.13
18209, 13.13
18210, 13.14
18211, 13.14
18212, 13.14
18213, 13.14
18214, 13.14
18215, 13.14
18216, 13.14
18217, 13.14
18218, 13.14
18219, 13.14
18220, 13.14
18221, 13.14
18222, 13.14
18223, 13.14
18224, 13.14
18225, 13.14
18226, 13.14
18227, 13.14
18228, 13.14
18229, 13.14
18230, 13.14
18231, 13.14
18232, 13.14
18233, 13.14
18234, 13.14
18235, 13.14
18236, 13.15
18237, 13.15
18238, 13.15
18239, 13.15
18240, 13.15
18241, 13.15
18242, 13.15
18243, 13.15
18244, 13.15
18245, 13.15
18246, 13.15
18247, 13.15
18248, 13.15
18249, 13.15
18250, 13.15
18251, 13.15
18252, 13.15
18253, 13.15
18254, 13.15
18255, 13.15
18256, 13.15
18257, 13.15
18258, 13.15
18259, 13.15
18260, 13.15
18261, 13.15
18262, 13.15
18263, 13.16
18264, 13.16
18265, 13.16
18266, 13.16
18267, 13.16
18268, 13.16
18269, 13.16
18270, 13.16
18271, 13.16
18272, 13.16
18273, 13.16
18274, 13.16
18275, 13.16
18276, 13.16
18277, 13.16
18278, 13.16
18279, 13.16
18280, 13.16
18281, 13.16
18282, 13.16
18283, 13.16
18284, 13.16
18285, 13.16
18286, 13.16
18287, 13.16
18288, 13.16
18289, 13.16
18290, 13.17
18291, 13.17
18292, 13.17
18293, 13.17
18294, 13.17
18295, 13.17
18296, 13.17
18297, 13.17
18298, 13.17
18299, 13.17
18300, 13.17
18301, 13.17
18302, 13.17
18303, 13.17
18304, 13.17
18305, 13.17
18306, 13.17
18307, 13.17
18308, 13.17
18309, 13.17
18310, 13.17
18311, 13.17
18312, 13.17
18313, 13.17
18314, 13.17
18315, 13.17
18316, 13.18
18317, 13.18
18318, 13.18
18319, 13.18
18320, 13.18
18321, 13.18
18322, 13.18
18323, 13.18
18324, 13.18
18325, 13.18
18326, 13.18
18327, 13.18
18328, 13.18
18329, 13.18
18330, 13.18
18331, 13.18
18332, 13.18
18333, 13.18
18334, 13.18
18335, 13.18
18336, 13.18
18337, 13.18
18338, 13.18
18339, 13.18
18340, 13.18
18341, 13.18
18342, 13.18
18343, 13.19
18344, 13.19
18345, 13.19
18346, 13.19
18347, 13.19
18348, 13.19
18349, 13.19
18350, 13.19
18351, 13.19
18352, 13.19
18353, 13.19
18354, 13.19
18355, 13.19
18356, 13.19
18357, 13.19
18358, 13.19
18359, 13.19
18360, 13.19
18361, 13.19
18362, 13.19
18363, 13.19
18364, 13.19
18365, 13.19
18366, 13.19
18367, 13.19
18368, 13.19
18369, 13.20
18370, 13.20
18371, 13.20
18372, 13.20
18373, 13.20
18374, 13.20
18375, 13.20
18376, 13.20
18377, 13.20
18378, 13.20
18379, 13.20
18380, 13.20
18381, 13.20
18382, 13.20
18383, 13.20
18384, 13.20
18385, 13.20
18386, 13.20
18387, 13.20
18388, 13.20
18389, 13.20
18390, 13.20
18391, 13.20
18392, 13.20
18393, 13.20
18394, 13.20
18395, 13.20
18396, 13.21
18397, 13.21
18398, 13.21
18399, 13.21
18400, 13.21
18401, 13.21
18402, 13.21
18403, 13.21
18404, 13.21
18405, 13.21
18406, 13.21
18407, 13.21
18408, 13.21
18409, 13.21
18410, 13.21
18411, 13.21
18412, 13.21
18413, 13.21
18414, 13.21
18415, 13.21
18416, 13.21
18417, 13.21
18418, 13.21
18419, 13.21
18420, 13.21
18421, 13.21
18422, 13.22
18423, 13.22
18424, 13.22
18425, 13.22
18426, 13.22
18427, 13.22
18428, 13.22
18429, 13.22
18430, 13.22
18431, 13.22
18432, 13.22
18433, 13.22
18434, 13.22
18435, 13.22
18436, 13.22
18437, 13.22
18438, 13.22
18439, 13.22
18440, 13.22
18441, 13.22
18442, 13.22
18443, 13.22
18444, 13.22
18445, 13.22
18446, 13.22
18447, 13.22
18448, 13.22
18449, 13.23
18450, 13.23
18451, 13.23
18452, 13.23
18453, 13.23
18454, 13.23
18455, 13.23
18456, 13.23
18457, 13.23
18458, 13.23
18459, 13.23
18460, 13.23
18461, 13.23
18462, 13.23
18463, 13.23
18464, 13.23
18465, 13.23
18466, 13.23
18467, 13.23
18468, 13.23
18469, 13.23
18470, 13.23
18471, 13.23
18472, 13.23
18473, 13.23
18474, 13.23
18475, 13.24
18476, 13.24
18477, 13.24
18478, 13.24
18479, 13.24
18480, 13.24
18481, 13.24
18482, 13.24
18483, 13.24
18484, 13.24
18485, 13.24
18486, 13.24
18487, 13.24
18488, 13.24
18489, 13.24
18490, 13.24
18491, 13.24
18492, 13.24
18493, 13.24
18494, 13.24
18495, 13.24
18496, 13.24
18497, 13.24
18498, 13.24
18499, 13.24
18500, 13.24
18501, 13.24
18502, 13.25
18503, 13.25
18504, 13.25
18505, 13.25
18506, 13.25
18507, 13.25
18508, 13.25
18509, 13.25
18510, 13.25
18511, 13.25
18512, 13.25
18513, 13.25
18514, 13.25
18515, 13.25
18516, 13.25
18517, 13.25
18518, 13.25
18519, 13.25
18520, 13.25
18521, 13.25
18522, 13.25
18523, 13.25
18524, 13.25
18525, 13.25
18526, 13.25
18527, 13.25
18528, 13.26
18529, 13.26
18530, 13.26
18531, 13.26
18532, 13.26
18533, 13.26
18534, 13.26
18535, 13.26
18536, 13.26
18537, 13.26
18538, 13.26
18539, 13.26
18540, 13.26
18541, 13.26
18542, 13.26
18543, 13.26
18544, 13.26
18545, 13.26
18546, 13.26
18547, 13.26
18548, 13.26
18549, 13.26
18550, 13.26
18551, 13.26
18552, 13.26
18553, 13.26
18554, 13.26
18555, 13.27
18556, 13.27
18557, 13.27
18558, 13.27
18559, 13.27
18560, 13.27
18561, 13.27
18562, 13.27
18563, 13.27
18564, 13.27
18565, 13.27
18566, 13.27
18567, 13.27
18568, 13.27
18569, 13.27
18570, 13.27
18571, 13.27
18572, 13.27
18573, 13.27
18574, 13.27
18575, 13.27
18576, 13.27
18577, 13.27
18578, 13.27
18579, 13.27
18580, 13.27
18581, 13.28
18582, 13.28
18583, 13.28
18584, 13.28
18585, 13.28
18586, 13.28
18587, 13.28
18588, 13.28
18589, 13.28
18590, 13.28
18591, 13.28
18592, 13.28
18593, 13.28
18594, 13.28
18595, 13.28
18596, 13.28
18597, 13.28
18598, 13.28
18599, 13.28
18600, 13.28
18601, 13.28
18602, 13.28
18603, 13.28
18604, 13.28
18605, 13.28
18606, 13.28
18607, 13.28
18608, 13.29
18609, 13.29
18610, 13.29
18611, 13.29
18612, 13.29
18613, 13.29
18614, 13.29
18615, 13.29
18616, 13.29
18617, 13.29
18618, 13.29
18619, 13.29
18620, 13.29
18621, 13.29
18622, 13.29
18623, 13.29
18624, 13.29
18625, 13.29
18626, 13.29
18627, 13.29
18628, 13.29
18629, 13.29
18630, 13.29
18631, 13.29
18632, 13.29
18633, 13.29
18634, 13.30
18635, 13.30
18636, 13.30
18637, 13.30
18638, 13.30
18639, 13.30
18640, 13.30
18641, 13.30
18642, 13.30
18643, 13.30
18644, 13.30
18645, 13.30
18646, 13.30
18647, 13.30
18648, 13.30
18649, 13.30
18650, 13.30
18651, 13.30
18652, 13.30
18653, 13.30
18654, 13.30
18655, 13.30
18656, 13.30
18657, 13.30
18658, 13.30
18659, 13.30
18660, 13.30
18661, 13.31
18662, 13.31
18663, 13.31
18664, 13.31
18665, 13.31
18666, 13.31
18667, 13.31
18668, 13.31
18669, 13.31
18670, 13.31
18671, 13.31
18672, 13.31
18673, 13.31
18674, 13.31
18675, 13.31
18676, 13.31
18677, 13.31
18678, 13.31
18679, 13.31
18680, 13.31
18681, 13.31
18682, 13.31
18683, 13.31
18684, 13.31
18685, 13.31
18686, 13.31
18687, 13.32
18688, 13.32
18689, 13.32
18690, 13.32
18691, 13.32
18692, 13.32
18693, 13.32
18694, 13.32
18695, 13.32
18696, 13.32
18697, 13.32
18698, 13.32
18699, 13.32
18700, 13.32
18701, 13.32
18702, 13.32
18703, 13.32
18704, 13.32
18705, 13.32
18706, 13.32
18707, 13.32
18708, 13.32
18709, 13.32
18710, 13.32
18711, 13.32
18712, 13.32
18713, 13.32
18714, 13.33
18715, 13.33
18716, 13.33
18717, 13.33
18718, 13.33
18719, 13.33
18720, 13.33
18721, 13.33
18722, 13.33
18723, 13.33
18724, 13.33
18725, 13.33
18726, 13.33
18727, 13.33
18728, 13.33
18729, 13.33
18730, 13.33
18731, 13.33
18732, 13.33
18733, 13.33
18734, 13.33
18735, 13.33
18736, 13.33
18737, 13.33
18738, 13.33
18739, 13.33
18740, 13.34
18741, 13.34
18742, 13.34
18743, 13.34
18744, 13.34
18745, 13.34
18746, 13.34
18747, 13.34
18748, 13.34
18749, 13.34
18750, 13.34
18751, 13.34
18752, 13.34
18753, 13.34
18754, 13.34
18755, 13.34
18756, 13.34
18757, 13.34
18758, 13.34
18759, 13.34
18760, 13.34
18761, 13.34
18762, 13.34
18763, 13.34
18764, 13.34
18765, 13.34
18766, 13.34
18767, 13.35
18768, 13.35
18769, 13.35
18770, 13.35
18771, 13.35
18772, 13.35
18773, 13.35
18774, 13.35
18775, 13.35
18776, 13.35
18777, 13.35
18778, 13.35
18779, 13.35
18780, 13.35
18781, 13.35
18782, 13.35
18783, 13.35
18784, 13.35
18785, 13.35
18786, 13.35
18787, 13.35
18788, 13.35
18789, 13.35
18790, 13.35
18791, 13.35
18792, 13.35
18793, 13.35
18794, 13.36
18795, 13.36
18796, 13.36
18797, 13.36
18798, 13.36
18799, 13.36
18800, 13.36
18801, 13.36
18802, 13.36
18803, 13.36
18804, 13.36
18805, 13.36
18806, 13.36
18807, 13.36
18808, 13.36
18809, 13.36
18810, 13.36
18811, 13.36
18812, 13.36
18813, 13.36
18814, 13.36
18815, 13.36
18816, 13.36
18817, 13.36
18818, 13.36
18819, 13.36
18820, 13.37
18821, 13.37
18822, 13.37
18823, 13.37
18824, 13.37
18825, 13.37
18826, 13.37
18827, 13.37
18828, 13.37
18829, 13.37
18830, 13.37
18831, 13.37
18832, 13.37
18833, 13.37
18834, 13.37
18835, 13.37
18836, 13.37
18837, 13.37
18838, 13.37
18839, 13.37
18840, 13.37
18841, 13.37
18842, 13.37
18843, 13.37
18844, 13.37
18845, 13.37
18846, 13.37
18847, 13.38
18848, 13.38
18849, 13.38
18850, 13.38
18851, 13.38
18852, 13.38
18853, 13.38
18854, 13.38
18855, 13.38
18856, 13.38
18857, 13.38
18858, 13.38
18859, 13.38
18860, 13.38
18861, 13.38
18862, 13.38
18863, 13.38
18864, 13.38
18865, 13.38
18866, 13.38
18867, 13.38
18868, 13.38
18869, 13.38
18870, 13.38
18871, 13.38
18872, 13.38
18873, 13.39
18874, 13.39
18875, 13.39
18876, 13.39
18877, 13.39
18878, 13.39
18879, 13.39
18880, 13.39
18881, 13.39
18882, 13.39
18883, 13.39
18884, 13.39
18885, 13.39
18886, 13.39
18887, 13.39
18888, 13.39
18889, 13.39
18890, 13.39
18891, 13.39
18892, 13.39
18893, 13.39
18894, 13.39
18895, 13.39
18896, 13.39
18897, 13.39
18898, 13.39
18899, 13.39
18900, 13.40
18901, 13.40
18902, 13.40
18903, 13.40
18904, 13.40
18905, 13.40
18906, 13.40
18907, 13.40
18908, 13.40
18909, 13.40
18910, 13.40
18911, 13.40
18912, 13.40
18913, 13.40
18914, 13.40
18915, 13.40
18916, 13.40
18917, 13.40
18918, 13.40
18919, 13.40
18920, 13.40
18921, 13.40
18922, 13.40
18923, 13.40
18924, 13.40
18925, 13.40
18926, 13.41
18927, 13.41
18928, 13.41
18929, 13.41
18930, 13.41
18931, 13.41
18932, 13.41
18933, 13.41
18934, 13.41
18935, 13.41
18936, 13.41
18937, 13.41
18938, 13.41
18939, 13.41
18940, 13.41
18941, 13.41
18942, 13.41
18943, 13.41
18944, 13.41
18945, 13.41
18946, 13.41
18947, 13.41
18948, 13.41
18949, 13.41
18950, 13.41
18951, 13.41
18952, 13.41
18953, 13.42
18954, 13.42
18955, 13.42
18956, 13.42
18957, 13.42
18958, 13.42
18959, 13.42
18960, 13.42
18961, 13.42
18962, 13.42
18963, 13.42
18964, 13.42
18965, 13.42
18966, 13.42
18967, 13.42
18968, 13.42
18969, 13.42
18970, 13.42
18971, 13.42
18972, 13.42
18973, 13.42
18974, 13.42
18975, 13.42
18976, 13.42
18977, 13.42
18978, 13.42
18979, 13.43
18980, 13.43
18981, 13.43
18982, 13.43
18983, 13.43
18984, 13.43
18985, 13.43
18986, 13.43
18987, 13.43
18988, 13.43
18989, 13.43
18990, 13.43
18991, 13.43
18992, 13.43
18993, 13.43
18994, 13.43
18995, 13.43
18996, 13.43
18997, 13.43
18998, 13.43
18999, 13.43
19000, 13.43
19001, 13.43
19002, 13.43
19003, 13.43
19004, 13.43
19005, 13.43
19006, 13.44
19007, 13.44
19008, 13.44
19009, 13.44
19010, 13.44
19011, 13.44
19012, 13.44
19013, 13.44
19014, 13.44
19015, 13.44
19016, 13.44
19017, 13.44
19018, 13.44
19019, 13.44
19020, 13.44
19021, 13.44
19022, 13.44
19023, 13.44
19024, 13.44
19025, 13.44
19026, 13.44
19027, 13.44
19028, 13.44
19029, 13.44
19030, 13.44
19031, 13.44
19032, 13.45
19033, 13.45
19034, 13.45
19035, 13.45
19036, 13.45
19037, 13.45
19038, 13.45
19039, 13.45
19040, 13.45
19041, 13.45
19042, 13.45
19043, 13.45
19044, 13.45
19045, 13.45
19046, 13.45
19047, 13.45
19048, 13.45
19049, 13.45
19050, 13.45
19051, 13.45
19052, 13.45
19053, 13.45
19054, 13.45
19055, 13.45
19056, 13.45
19057, 13.45
19058, 13.45
19059, 13.46
19060, 13.46
19061, 13.46
19062, 13.46
19063, 13.46
19064, 13.46
19065, 13.46
19066, 13.46
19067, 13.46
19068, 13.46
19069, 13.46
19070, 13.46
19071, 13.46
19072, 13.46
19073, 13.46
19074, 13.46
19075, 13.46
19076, 13.46
19077, 13.46
19078, 13.46
19079, 13.46
19080, 13.46
19081, 13.46
19082, 13.46
19083, 13.46
19084, 13.46
19085, 13.47
19086, 13.47
19087, 13.47
19088, 13.47
19089, 13.47
19090, 13.47
19091, 13.47
19092, 13.47
19093, 13.47
19094, 13.47
19095, 13.47
19096, 13.47
19097, 13.47
19098, 13.47
19099, 13.47
19100, 13.47
19101, 13.47
19102, 13.47
19103, 13.47
19104, 13.47
19105, 13.47
19106, 13.47
19107, 13.47
19108, 13.47
19109, 13.47
19110, 13.47
19111, 13.47
19112, 13.48
19113, 13.48
19114, 13.48
19115, 13.48
19116, 13.48
19117, 13.48
19118, 13.48
19119, 13.48
19120, 13.48
19121, 13.48
19122, 13.48
19123, 13.48
19124, 13.48
19125, 13.48
19126, 13.48
19127, 13.48
19128, 13.48
19129, 13.48
19130, 13.48
19131, 13.48
19132, 13.48
19133, 13.48
19134, 13.48
19135, 13.48
19136, 13.48
19137, 13.48
19138, 13.49
19139, 13.49
19140, 13.49
19141, 13.49
19142, 13.49
19143, 13.49
19144, 13.49
19145, 13.49
19146, 13.49
19147, 13.49
19148, 13.49
19149, 13.49
19150, 13.49
19151, 13.49
19152, 13.49
19153, 13.49
19154, 13.49
19155, 13.49
19156, 13.49
19157, 13.49
19158, 13.49
19159, 13.49
19160, 13.49
19161, 13.49
19162, 13.49
19163, 13.49
19164, 13.49
19165, 13.50
19166, 13.50
19167, 13.50
19168, 13.50
19169, 13.50
19170, 13.50
19171, 13.50
19172, 13.50
19173, 13.50
19174, 13.50
19175, 13.50
19176, 13.50
19177, 13.50
19178, 13.50
19179, 13.50
19180, 13.50
19181, 13.50
19182, 13.50
19183, 13.50
19184, 13.50
19185, 13.50
19186, 13.50
19187, 13.50
19188, 13.50
19189, 13.50
19190, 13.50
